"data";"numeracaoItem";"tipo";"url";"arquivo_pdf";"baixado"
"2016-12-21";"16.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163339ti.pdf";"dsp20163339ti.pdf";"True"
"2016-12-21";"17.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163340ti.pdf";"dsp20163340ti.pdf";"True"
"2016-12-21";"18.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163341ti.pdf";"dsp20163341ti.pdf";"True"
"2016-12-21";"19.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163342ti.pdf";"dsp20163342ti.pdf";"True"
"2016-12-21";"20.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163343ti.pdf";"dsp20163343ti.pdf";"True"
"2016-12-21";"21.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016247tispde.pdf";"prt2016247tispde.pdf";"True"
"2016-12-21";"22.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016248spde.pdf";"prt2016248spde.pdf";"True"
"2016-12-21";"23.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016249spde.pdf";"prt2016249spde.pdf";"True"
"2016-12-21";"24.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016250spde.pdf";"prt2016250spde.pdf";"True"
"2016-12-21";"25.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016251spde.pdf";"prt2016251spde.pdf";"True"
"2016-12-21";"26.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016252spde.pdf";"prt2016252spde.pdf";"True"
"2016-12-21";"27.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016253spde.pdf";"prt2016253spde.pdf";"True"
"2016-12-21";"28.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016254spde.pdf";"prt2016254spde.pdf";"True"
"2016-12-21";"29.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016255spde.pdf";"prt2016255spde.pdf";"True"
"2016-12-21";"30.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016256spde.pdf";"prt2016256spde.pdf";"True"
"2016-12-21";"31.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016257spde.pdf";"prt2016257spde.pdf";"True"
"2016-12-21";"32.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/prt20164372.pdf";"prt20164372.pdf";"True"
"2016-12-21";"32.";"Voto :";"http://www2.aneel.gov.br/cedoc/aprt20164372_1.pdf";"aprt20164372_1.pdf";"True"
"2016-12-21";"33.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/reh20162193ti.pdf";"reh20162193ti.pdf";"True"
"2016-12-21";"33.";"Voto :";"http://www2.aneel.gov.br/cedoc/areh20162193_1.pdf";"areh20162193_1.pdf";"True"
"2016-12-21";"33.";"Nota Técnica nº 401/2016-SGT/ANEEL:";"http://www2.aneel.gov.br/cedoc/nreh20162193.pdf";"nreh20162193.pdf";"True"
"2016-12-21";"34.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/res20161594ana.pdf";"res20161594ana.pdf";"True"
"2016-12-20";"1.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/aap2016092ti.pdf";"aap2016092ti.pdf";"True"
"2016-12-20";"2.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/aap2016093ti.pdf";"aap2016093ti.pdf";"True"
"2016-12-20";"3.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/aap2016094ti.pdf";"aap2016094ti.pdf";"True"
"2016-12-20";"4.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/aap2016095ti.pdf";"aap2016095ti.pdf";"True"
"2016-12-20";"5.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/aap2016096ti.pdf";"aap2016096ti.pdf";"True"
"2016-12-20";"6.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/avs2016sn243.pdf";"avs2016sn243.pdf";"True"
"2016-12-20";"7.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163212ti.pdf";"dsp20163212ti.pdf";"True"
"2016-12-20";"8.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163247.pdf";"dsp20163247.pdf";"True"
"2016-12-20";"8.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163247_1.pdf";"adsp20163247_1.pdf";"True"
"2016-12-20";"9.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163248.pdf";"dsp20163248.pdf";"True"
"2016-12-20";"9.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163248_1.pdf";"adsp20163248_1.pdf";"True"
"2016-12-20";"10.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163275ti.pdf";"dsp20163275ti.pdf";"True"
"2016-12-20";"10.";"Nota Técnica nº 902/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20163275.pdf";"ndsp20163275.pdf";"True"
"2016-12-20";"11.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163295ti.pdf";"dsp20163295ti.pdf";"True"
"2016-12-20";"11.";"Nota Técnica nº 906/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20163295.pdf";"ndsp20163295.pdf";"True"
"2016-12-20";"12.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163301.pdf";"dsp20163301.pdf";"True"
"2016-12-20";"12.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163301_1.pdf";"adsp20163301_1.pdf";"True"
"2016-12-20";"13.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163302ti.pdf";"dsp20163302ti.pdf";"True"
"2016-12-20";"13.";"Nota Técnica nº 909/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20163302.pdf";"ndsp20163302.pdf";"True"
"2016-12-20";"14.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163303ti.pdf";"dsp20163303ti.pdf";"True"
"2016-12-20";"14.";"Nota Técnica nº 910/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20163303.pdf";"ndsp20163303.pdf";"True"
"2016-12-20";"15.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163304ti.pdf";"dsp20163304ti.pdf";"True"
"2016-12-20";"15.";"Nota Técnica nº 911/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20163304.pdf";"ndsp20163304.pdf";"True"
"2016-12-20";"16.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163305ti.pdf";"dsp20163305ti.pdf";"True"
"2016-12-20";"16.";"Nota Técnica nº 912/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20163305.pdf";"ndsp20163305.pdf";"True"
"2016-12-20";"17.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163306ti.pdf";"dsp20163306ti.pdf";"True"
"2016-12-20";"17.";"Nota Técnica nº 916/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20163306.pdf";"ndsp20163306.pdf";"True"
"2016-12-20";"18.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163307ti.pdf";"dsp20163307ti.pdf";"True"
"2016-12-20";"18.";"Nota Técnica nº 895/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20163307.pdf";"ndsp20163307.pdf";"True"
"2016-12-20";"19.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163308ti.pdf";"dsp20163308ti.pdf";"True"
"2016-12-20";"20.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163309ti.pdf";"dsp20163309ti.pdf";"True"
"2016-12-20";"21.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163310ti.pdf";"dsp20163310ti.pdf";"True"
"2016-12-20";"22.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163311ti.pdf";"dsp20163311ti.pdf";"True"
"2016-12-20";"23.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163312.pdf";"dsp20163312.pdf";"True"
"2016-12-20";"23.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163312_1.pdf";"adsp20163312_1.pdf";"True"
"2016-12-20";"24.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163313.pdf";"dsp20163313.pdf";"True"
"2016-12-20";"24.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163313_1.pdf";"adsp20163313_1.pdf";"True"
"2016-12-20";"25.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163314.pdf";"dsp20163314.pdf";"True"
"2016-12-20";"25.";"Decisão:";"http://www2.aneel.gov.br/cedoc/adsp20163314.pdf";"adsp20163314.pdf";"True"
"2016-12-20";"26.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163315.pdf";"dsp20163315.pdf";"True"
"2016-12-20";"26.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20163315.pdf";"adsp20163315.pdf";"True"
"2016-12-20";"27.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163326.pdf";"dsp20163326.pdf";"True"
"2016-12-20";"28.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163327ti.pdf";"dsp20163327ti.pdf";"True"
"2016-12-20";"29.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163328.pdf";"dsp20163328.pdf";"True"
"2016-12-20";"29.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20163328.pdf";"adsp20163328.pdf";"True"
"2016-12-20";"30.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163330.pdf";"dsp20163330.pdf";"True"
"2016-12-20";"31.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166157ti.pdf";"rea20166157ti.pdf";"True"
"2016-12-20";"31.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166157_1.pdf";"area20166157_1.pdf";"True"
"2016-12-20";"32.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166158ti.pdf";"rea20166158ti.pdf";"True"
"2016-12-20";"32.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166158_1.pdf";"area20166158_1.pdf";"True"
"2016-12-20";"33.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/reh20162194ti.pdf";"reh20162194ti.pdf";"True"
"2016-12-20";"33.";"Voto :";"http://www2.aneel.gov.br/cedoc/areh20162194_1.pdf";"areh20162194_1.pdf";"True"
"2016-12-20";"33.";"Nota Técnica nº 389/2016-SGT/ANEEL:";"http://www2.aneel.gov.br/cedoc/nreh20162194.pdf";"nreh20162194.pdf";"True"
"2016-12-20";"34.";"Texto Integral :";"https://www2.aneel.gov.br/cedoc/ren2016749.html";"ren2016749.html";"True"
"2016-12-20";"34.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/ren2016749.pdf";"ren2016749.pdf";"True"
"2016-12-20";"34.";"Voto :";"http://www2.aneel.gov.br/cedoc/aren2016749_1.pdf";"aren2016749_1.pdf";"True"
"2016-12-19";"1.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/aap2016089ti.pdf";"aap2016089ti.pdf";"True"
"2016-12-19";"2.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/aap2016090ti.pdf";"aap2016090ti.pdf";"True"
"2016-12-19";"3.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/aap2016091ti.pdf";"aap2016091ti.pdf";"True"
"2016-12-19";"4.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp2016sn242spde.pdf";"dsp2016sn242spde.pdf";"True"
"2016-12-19";"5.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163249.pdf";"dsp20163249.pdf";"True"
"2016-12-19";"5.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163249_1.pdf";"adsp20163249_1.pdf";"True"
"2016-12-19";"6.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163250.pdf";"dsp20163250.pdf";"True"
"2016-12-19";"6.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163250_1.pdf";"adsp20163250_1.pdf";"True"
"2016-12-19";"7.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163251.pdf";"dsp20163251.pdf";"True"
"2016-12-19";"7.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163251_1.pdf";"adsp20163251_1.pdf";"True"
"2016-12-19";"8.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163253.pdf";"dsp20163253.pdf";"True"
"2016-12-19";"8.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163253_1.pdf";"adsp20163253_1.pdf";"True"
"2016-12-19";"9.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163256.pdf";"dsp20163256.pdf";"True"
"2016-12-19";"9.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163256_1.pdf";"adsp20163256_1.pdf";"True"
"2016-12-19";"10.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163259.pdf";"dsp20163259.pdf";"True"
"2016-12-19";"10.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163259_1.pdf";"adsp20163259_1.pdf";"True"
"2016-12-19";"11.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163265.pdf";"dsp20163265.pdf";"True"
"2016-12-19";"11.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163265_1.pdf";"adsp20163265_1.pdf";"True"
"2016-12-19";"12.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163269ti.pdf";"dsp20163269ti.pdf";"True"
"2016-12-19";"12.";"Nota Técnica nº 904/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20163269.pdf";"ndsp20163269.pdf";"True"
"2016-12-19";"13.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163276ti.pdf";"dsp20163276ti.pdf";"True"
"2016-12-19";"13.";"Nota Técnica nº 903/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20163276.pdf";"ndsp20163276.pdf";"True"
"2016-12-19";"14.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163282ti.pdf";"dsp20163282ti.pdf";"True"
"2016-12-19";"15.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163285.pdf";"dsp20163285.pdf";"True"
"2016-12-19";"15.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163285_1.pdf";"adsp20163285_1.pdf";"True"
"2016-12-19";"16.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163287ti.pdf";"dsp20163287ti.pdf";"True"
"2016-12-19";"17.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163291ti.pdf";"dsp20163291ti.pdf";"True"
"2016-12-19";"18.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163292ti.pdf";"dsp20163292ti.pdf";"True"
"2016-12-19";"19.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163293.pdf";"dsp20163293.pdf";"True"
"2016-12-19";"19.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163293_1.pdf";"adsp20163293_1.pdf";"True"
"2016-12-19";"20.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163294.pdf";"dsp20163294.pdf";"True"
"2016-12-19";"20.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163294_1.pdf";"adsp20163294_1.pdf";"True"
"2016-12-19";"21.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163297ti.pdf";"dsp20163297ti.pdf";"True"
"2016-12-19";"22.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163298ti.pdf";"dsp20163298ti.pdf";"True"
"2016-12-19";"23.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163299ti.pdf";"dsp20163299ti.pdf";"True"
"2016-12-19";"24.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163300ti.pdf";"dsp20163300ti.pdf";"True"
"2016-12-19";"25.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/ect2016141.pdf";"ect2016141.pdf";"True"
"2016-12-19";"26.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/prt20164367.pdf";"prt20164367.pdf";"True"
"2016-12-19";"27.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166146ti.pdf";"rea20166146ti.pdf";"True"
"2016-12-19";"27.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166146_1.pdf";"area20166146_1.pdf";"True"
"2016-12-19";"28.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166147ti.pdf";"rea20166147ti.pdf";"True"
"2016-12-19";"28.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166147_1.pdf";"area20166147_1.pdf";"True"
"2016-12-19";"29.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166148ti.pdf";"rea20166148ti.pdf";"True"
"2016-12-19";"29.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166148_1.pdf";"area20166148_1.pdf";"True"
"2016-12-19";"30.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166152ti.pdf";"rea20166152ti.pdf";"True"
"2016-12-19";"30.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166152_1.pdf";"area20166152_1.pdf";"True"
"2016-12-19";"31.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166153ti.pdf";"rea20166153ti.pdf";"True"
"2016-12-19";"31.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166153_1.pdf";"area20166153_1.pdf";"True"
"2016-12-19";"32.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166154ti.pdf";"rea20166154ti.pdf";"True"
"2016-12-19";"32.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166154_1.pdf";"area20166154_1.pdf";"True"
"2016-12-19";"33.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166155ti.pdf";"rea20166155ti.pdf";"True"
"2016-12-19";"33.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166155_1.pdf";"area20166155_1.pdf";"True"
"2016-12-19";"34.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166156ti.pdf";"rea20166156ti.pdf";"True"
"2016-12-19";"34.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166156_1.pdf";"area20166156_1.pdf";"True"
"2016-12-19";"35.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/reh20162188ti.pdf";"reh20162188ti.pdf";"True"
"2016-12-19";"35.";"Voto :";"http://www2.aneel.gov.br/cedoc/areh20162188_1.pdf";"areh20162188_1.pdf";"True"
"2016-12-19";"35.";"Nota Técnica nº 391/2016–SGT/ANEEL:";"http://www2.aneel.gov.br/cedoc/nreh20162188.pdf";"nreh20162188.pdf";"True"
"2016-12-19";"36.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/reh20162192ti.pdf";"reh20162192ti.pdf";"True"
"2016-12-19";"36.";"Voto :";"http://www2.aneel.gov.br/cedoc/areh20162192_1.pdf";"areh20162192_1.pdf";"True"
"2016-12-19";"37.";"Texto Integral :";"https://www2.aneel.gov.br/cedoc/ren2016751.html";"ren2016751.html";"True"
"2016-12-19";"37.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/ren2016751.pdf";"ren2016751.pdf";"True"
"2016-12-19";"37.";"Voto :";"http://www2.aneel.gov.br/cedoc/aren2016751_1.pdf";"aren2016751_1.pdf";"True"
"2016-12-19";"38.";"Texto Integral :";"https://www2.aneel.gov.br/cedoc/ren2016753.html";"ren2016753.html";"True"
"2016-12-19";"38.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/ren2016753.pdf";"ren2016753.pdf";"True"
"2016-12-19";"38.";"Voto :";"http://www2.aneel.gov.br/cedoc/aren2016753_1.pdf";"aren2016753_1.pdf";"True"
"2016-12-19";"39.";"Texto Integral :";"https://www2.aneel.gov.br/cedoc/ren2016755.html";"ren2016755.html";"True"
"2016-12-19";"39.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/ren2016755.pdf";"ren2016755.pdf";"True"
"2016-12-19";"39.";"Voto :";"http://www2.aneel.gov.br/cedoc/aren2016755_1.pdf";"aren2016755_1.pdf";"True"
"2016-12-19";"39.";"Anexo:";"http://www2.aneel.gov.br/cedoc/aren2016755_2.zip";"aren2016755_2.zip";"True"
"2016-12-16";"1.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163162ti.pdf";"dsp20163162ti.pdf";"True"
"2016-12-16";"2.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163163ti.pdf";"dsp20163163ti.pdf";"True"
"2016-12-16";"3.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163164ti.pdf";"dsp20163164ti.pdf";"True"
"2016-12-16";"4.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163235ti.pdf";"dsp20163235ti.pdf";"True"
"2016-12-16";"5.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163246ti.pdf";"dsp20163246ti.pdf";"True"
"2016-12-16";"6.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163252.pdf";"dsp20163252.pdf";"True"
"2016-12-16";"6.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163252_1.pdf";"adsp20163252_1.pdf";"True"
"2016-12-16";"7.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163254.pdf";"dsp20163254.pdf";"True"
"2016-12-16";"7.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163254_1.pdf";"adsp20163254_1.pdf";"True"
"2016-12-16";"8.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163255.pdf";"dsp20163255.pdf";"True"
"2016-12-16";"8.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163255_1.pdf";"adsp20163255_1.pdf";"True"
"2016-12-16";"9.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163258.pdf";"dsp20163258.pdf";"True"
"2016-12-16";"9.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163258_1.pdf";"adsp20163258_1.pdf";"True"
"2016-12-16";"10.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163260ti.pdf";"dsp20163260ti.pdf";"True"
"2016-12-16";"11.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163266ti.pdf";"dsp20163266ti.pdf";"True"
"2016-12-16";"12.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163281.pdf";"dsp20163281.pdf";"True"
"2016-12-16";"12.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20163281.pdf";"adsp20163281.pdf";"True"
"2016-12-16";"13.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163288.pdf";"dsp20163288.pdf";"True"
"2016-12-16";"13.";"Decisão :";"http://www2.aneel.gov.br/cedoc/adsp20163288.pdf";"adsp20163288.pdf";"True"
"2016-12-16";"14.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163289ti.pdf";"dsp20163289ti.pdf";"True"
"2016-12-16";"15.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016244spde.pdf";"prt2016244spde.pdf";"True"
"2016-12-16";"16.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016245spde.pdf";"prt2016245spde.pdf";"True"
"2016-12-16";"17.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016246spde.pdf";"prt2016246spde.pdf";"True"
"2016-12-16";"18.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2016706mme.pdf";"prt2016706mme.pdf";"True"
"2016-12-16";"19.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166149ti.pdf";"rea20166149ti.pdf";"True"
"2016-12-16";"19.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166149_1.pdf";"area20166149_1.pdf";"True"
"2016-12-16";"20.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166150ti.pdf";"rea20166150ti.pdf";"True"
"2016-12-16";"20.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166150_1.pdf";"area20166150_1.pdf";"True"
"2016-12-16";"21.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/rea20166151ti.pdf";"rea20166151ti.pdf";"True"
"2016-12-16";"21.";"Voto :";"http://www2.aneel.gov.br/cedoc/area20166151_1.pdf";"area20166151_1.pdf";"True"
"2016-12-16";"22.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/reh20162186.pdf";"reh20162186.pdf";"True"
"2016-12-16";"22.";"Voto :";"http://www2.aneel.gov.br/cedoc/areh20162186_1.pdf";"areh20162186_1.pdf";"True"
"2016-12-16";"23.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/reh20162189ti.pdf";"reh20162189ti.pdf";"True"
"2016-12-16";"23.";"Voto :";"http://www2.aneel.gov.br/cedoc/areh20162189_1.pdf";"areh20162189_1.pdf";"True"
"2016-12-16";"23.";"Nota Técnica n° 397/2016-SGT/ANEEL:";"http://www2.aneel.gov.br/cedoc/nreh20162189.pdf";"nreh20162189.pdf";"True"
"2016-12-16";"24.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/reh20162191ti.pdf";"reh20162191ti.pdf";"True"
"2016-12-16";"24.";"Voto:";"http://www2.aneel.gov.br/cedoc/areh20162191_1.pdf";"areh20162191_1.pdf";"True"
"2016-12-16";"24.";"Nota Técnica n° 396/2016-SGT/ANEEL:";"http://www2.aneel.gov.br/cedoc/nreh20162191.pdf";"nreh20162191.pdf";"True"
"2016-12-16";"24.";"Plano Anual do PROINFA – PAP 2017:";"http://www2.aneel.gov.br/cedoc/areh20162191_2.pdf";"areh20162191_2.pdf";"True"
"2016-12-16";"25.";"Texto Integral :";"https://www2.aneel.gov.br/cedoc/ren2016752.html";"ren2016752.html";"True"
"2016-12-16";"25.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/ren2016752.pdf";"ren2016752.pdf";"True"
"2016-12-16";"25.";"Voto :";"http://www2.aneel.gov.br/cedoc/aren2016752_1.pdf";"aren2016752_1.pdf";"True"
"2016-12-15";"1.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp2016sn240spde.pdf";"dsp2016sn240spde.pdf";"True"
"2016-12-15";"2.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20162968ti.pdf";"dsp20162968ti.pdf";"True"
"2016-12-15";"2.";"Nota Técnica nº 796/2016-SCG/ANEEL       :";"http://www2.aneel.gov.br/cedoc/ndsp20162968.pdf";"ndsp20162968.pdf";"True"
"2016-12-15";"3.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163183.pdf";"dsp20163183.pdf";"True"
"2016-12-15";"3.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20163183_1.pdf";"adsp20163183_1.pdf";"True"
"2016-12-15";"4.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163206ti.pdf";"dsp20163206ti.pdf";"True"
"2016-12-15";"5.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/dsp20163209ti.pdf";"dsp20163209ti.pdf";"True"
