"data";"numeracaoItem";"titulo";"autor";"material";"esfera";"situacao";"assinatura";"publicacao";"assunto";"ementa"
"2022-06-24";"33.";"REA - RESOLUÇÃO AUTORIZATIVA 12094/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Bom Jesus Investimentos Fotovoltaicos 02 Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Luzeiro 18, sob o regime de Produção Independente de Energia Elétrica, no município de Bom Jesus da Lapa, (BA). Imprimir"
"2022-06-24";"34.";"REA - RESOLUÇÃO AUTORIZATIVA 12098/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-24";"Declaração de Utilidade Pública";"Declara de utilidade pública, para fins de desapropriação, em favor da Copel Distribuição S.A, a área de terra necessária à implantação da Subestação Mariópolis, no município de Mariópolis, (PR). Imprimir"
"2022-06-24";"35.";"REA - RESOLUÇÃO AUTORIZATIVA 12099/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Poço da Areia Energia Ltda. a implantar e explorar a Central Geradora Solar Fotovoltaica Poço da Areia, sob o regime de Produção Independente de Energia Elétrica, no município Canindé de São Francisco, (SE). Imprimir"
"2022-06-24";"36.";"REA - RESOLUÇÃO AUTORIZATIVA 12100/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 1, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"37.";"REA - RESOLUÇÃO AUTORIZATIVA 12101/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 2, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"38.";"REA - RESOLUÇÃO AUTORIZATIVA 12102/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda, a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 3, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"39.";"REA - RESOLUÇÃO AUTORIZATIVA 12103/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 4, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"40.";"REA - RESOLUÇÃO AUTORIZATIVA 12104/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 5, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"41.";"REA - RESOLUÇÃO AUTORIZATIVA 12105/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda, a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 6, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"42.";"REA - RESOLUÇÃO AUTORIZATIVA 12106/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 7, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"43.";"REA - RESOLUÇÃO AUTORIZATIVA 12107/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 8, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"44.";"REA - RESOLUÇÃO AUTORIZATIVA 12108/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda, a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 9, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"45.";"REA - RESOLUÇÃO AUTORIZATIVA 12109/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 10, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"46.";"REA - RESOLUÇÃO AUTORIZATIVA 12110/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 11, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"47.";"REA - RESOLUÇÃO AUTORIZATIVA 12111/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda, a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 12, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"48.";"REA - RESOLUÇÃO AUTORIZATIVA 12112/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 13, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"49.";"REA - RESOLUÇÃO AUTORIZATIVA 12113/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 14, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"50.";"REA - RESOLUÇÃO AUTORIZATIVA 12114/2022";"ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Usina de Energia Fotovoltaica São Miguel SPE Ltda, a implantar e explorar a Central Geradora Solar Fotovoltaica São Miguel 15, sob o regime de Produção Independente de Energia Elétrica, no município de Buritizeiro, (MG). Imprimir"
"2022-06-24";"51.";"REA - RESOLUÇÃO AUTORIZATIVA 12133/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a ON Firminópolis Geração de Energia SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Firminópolis I, sob o regime de Produção Independente de Energia Elétrica, no município de Firminópolis, (GO). Imprimir"
"2022-06-24";"52.";"REA - RESOLUÇÃO AUTORIZATIVA 12134/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a ON Firminópolis Geração de Energia SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Firminópolis II, sob o regime de Produção Independente de Energia Elétrica, no município de Firminópolis II, (GO). Imprimir"
"2022-06-24";"53.";"REA - RESOLUÇÃO AUTORIZATIVA 12135/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a ON Firminópolis Geração de Energia SPE Ltda, a implantar e explorar a Central Geradora Solar Fotovoltaica Firminópolis IIII, sob o regime de Produção Independente de Energia Elétrica, no município de Firminópolis, (GO). Imprimir"
"2022-06-24";"54.";"REA - RESOLUÇÃO AUTORIZATIVA 12136/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a ON Firminópolis Geração de Energia SPE Ltda a implantar e explorar a Central Geradora Solar Fotovoltaica Firminópolis IV, sob o regime de Produção Independente de Energia Elétrica, no município de Firminópolis, (GO). Imprimir"
"2022-06-24";"55.";"REA - RESOLUÇÃO AUTORIZATIVA 12137/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Alteração";"Altera o término da vigência das outorgas de concessão elencadas no Anexo I e II; e aprova a minuta de termo aditivo aos Contratos de Concessão de Geração ANEEL elencados no Anexo III. Imprimir"
"2022-06-24";"56.";"REA - RESOLUÇÃO AUTORIZATIVA 12138/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Alteração";""
"2022-06-24";"57.";"REA - RESOLUÇÃO AUTORIZATIVA 12139/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Autorização";"Autoriza a Cooperativa Agroindustrial de Rubiataba Ltda a ampliar a potência instalada da Usina Termelétrica Cooper-Rubi, sob o regime de produção independente de energia elétrica, no município de Rubiataba, (GO). Imprimir"
"2022-06-24";"58.";"REA - RESOLUÇÃO AUTORIZATIVA 12152/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Declaração de Utilidade Pública";"Declara de utilidade pública, para fins de desapropriação, em favor da Companhia Estadual de Distribuição de Energia Elétrica - CEEE-D, a área de terra necessária à implantação da Subestação Salso, no município de Santa Vitória do Palmar, (RS). Imprimir"
"2022-06-24";"59.";"REA - RESOLUÇÃO AUTORIZATIVA 12153/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Declaração de Utilidade Pública";"Declara de utilidade pública, para fins de desapropriação, em favor da Amazonas Energia S.A, a área de terra necessária à implantação da Subestação Humaitá, no município de Humaitá, (AM). Imprimir"
"2022-06-24";"60.";"REA - RESOLUÇÃO AUTORIZATIVA 12155/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Declaração de Utilidade Pública";"Declara de utilidade pública, para instituição de servidão administrativa, em favor da EDP Espírito Santo Distribuição de Energia S.A, a área de terra necessária à passagem da Linha de Distribuição Iúna - Ibatiba, nos municípios de Iúna e Ibatiba, (ES). Imprimir"
"2022-06-24";"61.";"REA - RESOLUÇÃO AUTORIZATIVA 12157/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Declaração de Utilidade Pública";"Declara de utilidade pública, para instituição de servidão administrativa, em favor da Enel Distribuição Ceará, a área de terra necessária à passagem da Linha de Distribuição Derivação - Derivadora Ambev 02V1, no município de Itaitinga, (CE). Imprimir"
"2022-06-24";"62.";"REA - RESOLUÇÃO AUTORIZATIVA 12158/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Declaração de Utilidade Pública";"Declara de utilidade pública, para fins de instituição de servidão administrativa e desapropriação, em favor da São Gonçalo Energia e Gás Renovável Ltda, as áreas de terra necessárias à passagem da Linha de Transmissão SE Elevadora UTE São Gonçalo - LD Alcântara - Inoã, à implantação da Subestação Elevadora UTE São Gonçalo e, à implantação da chave de manobra/seccionamento da Linha de Distribuição Alcântara - Inoã, no município de São Gonçalo, (RJ). Imprimir"
"2022-06-24";"63.";"REA - RESOLUÇÃO AUTORIZATIVA 12159/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-14";"2022-06-24";"Declaração de Utilidade Pública";"Declara de utilidade pública, para instituição de servidão administrativa, em favor da Enel Distribuição Goiás, a área de terra necessária à passagem da Linha de Distribuição Anhanguera - Daia, no município de Anápolis, (ES). Imprimir"
"2022-06-24";"64.";"REA - RESOLUÇÃO AUTORIZATIVA 12173/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-24";"Declaração de Utilidade Pública";"Declara de utilidade pública, para fins de instituição de servidão administrativa, em favor da Companhia Estadual de Distribuição de Energia Elétrica - CEEE-D, a área de terra necessária à passagem da Linha de Distribuição Porto Alegre 1 - Porto Alegre 2, no município de Porto Alegre, (RS). Imprimir"
"2022-06-24";"65.";"REH - RESOLUÇÃO HOMOLOGATÓRIA 3049/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-24";"Homologação";"Homologa o resultado do Reajuste Tarifário Anual de 2022, as Tarifas de Energia – TE e as Tarifas de Uso do Sistema de Distribuição – TUSD referentes à Copel Distribuição S.A - Copel-DIS. Imprimir"
"2022-06-23";"1.";"DSP - DESPACHO 1655/2022";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-23";"Autorização";"Autoriza a Migratio Consultoria Ltda a atuar como agente comercializador de energia elétrica no âmbito da Câmara de Comercialização de Energia Elétrica - CCEE. Imprimir"
"2022-06-23";"2.";"DSP - DESPACHO 1659/2022";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-23";"Registro";"Registra a alteração da razão social da Corupá Energia Ltda para a Hanza Energia Ltda, relacionada à titularidade do despacho de registro de adequabilidade do sumário executivo, referente à Pequena Central Hidrelétrica Bruaca. Imprimir"
"2022-06-23";"3.";"DSP - DESPACHO 1660/2022";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-23";"Inclusão";"Inclui Paulo Victor Azevedo Viana na titularidade do registro de intenção à outorga de autorização referente à Pequena Central Hidrelétrica Salto Morais, no rio Tijuco, no município de Ituiutaba, (MG). Imprimir"
"2022-06-23";"4.";"DSP - DESPACHO 1661/2022";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-23";"Registro";""
"2022-06-23";"5.";"DSP - DESPACHO 1667/2022";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-23";"Registro";"Registra a alteração da razão social da MA Comercializadora de Energia Elétrica S.A para Moove Comercializadora de Energia S.A; e o novo endereço da sede. Imprimir"
"2022-06-23";"6.";"DSP - DESPACHO 1670/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-22";"2022-06-23";"Declaração";"Declara a perda de objeto dos pedidos de Medida Cautelar interpostos pela Associação Brasileira de Energia Solar Fotovoltaica - Absolar, UFV Apodi I Energia SPE S.A, UFV Apodi II Energia SPE S.A, UFV Apodi III Energia SPE S.A e UFV Apodi IV Energia SPE S.A, com vistas ao sobrestamento dos ressarcimentos associados à entrega a menor de energia decorrente de eventos de restrição de geração por constrained-off pelos geradores solares fotovoltaicos. Imprimir"
"2022-06-23";"7.";"DSP - DESPACHO 1672/2022";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-22";"2022-06-23";"Autorização";"Autoriza a Canadian Solar Desenvolvimento de Usinas Solares Ltda, a atuar como agente comercializador de energia elétrica no âmbito da Câmara de Comercialização de Energia Elétrica - CCEE. Imprimir"
"2022-06-23";"8.";"DSP - DESPACHO 1673/2022";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-22";"2022-06-23";"Registro";""
"2022-06-23";"9.";"DSP - DESPACHO 1674/2022";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-22";"2022-06-23";"Suspensão";"Suspende a operação comercial das unidades geradoras UG1 e UG2 da Central Geradora Hidrelétrica Rio Novo, no município de Avaré, (SP), de titularidade da Santa Cruz Geração de Energia S.A. Imprimir"
"2022-06-23";"10.";"DSP - DESPACHO 1675/2022";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-22";"2022-06-23";"Liberação";"Libera a unidade geradora UG1, para início da operação comercial, da Central Geradora Solar Fotovoltaica Ferreira Costa João Pessoa, no município de João Pessoa, (PB), de titularidade da Ferreira Costa & Cia Ltda. Imprimir"
"2022-06-23";"11.";"DSP - DESPACHO 1676/2022";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-22";"2022-06-23";"Liberação";"Libera a unidade geradora UG1, para início da operação comercial, da Usina Termelétrica Paulinia Verde, no município de Paulínia, (SP), de titularidade da UTE Paulínia Verde S.A. Imprimir"
"2022-06-23";"12.";"PRT - PORTARIA 655/2022";"MME";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-20";"2022-06-23";"Divulgação";"Divulga, para Consulta Pública, a ""Proposta Conceitual das Diretrizes para Valoração dos Custos e Benefícios da Microgeração e da Minigeração Distribuída"". Imprimir"
"2022-06-22";"1.";"ACP - AVISO DE CONSULTA PÚBLICA 033";"SMA/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"";"2022-06-22";"Aviso";"Comunica aos agentes do setor de energia elétrica e demais interessados, que foi aberta a Consulta Pública, com período de envio de contribuição de 22 de junho de 2022 a 5 de agosto de 2022, mediante intercâmbio de documentos, com o objetivo de obter subsídios na minuta de ato normativo da regulamentação associada ao compartilhamento de Instalações de Transmissão. Imprimir"
"2022-06-22";"2.";"ACP - AVISO DE CONSULTA PÚBLICA 034";"SMA/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"";"2022-06-22";"Aviso";"Comunica aos agentes do setor de energia elétrica e demais interessados, que foi aberta a Consulta Pública, com período de envio de contribuição de 22 de junho de 2022 a 5 de agosto de 2022, mediante intercâmbio de documentos, com o objetivo de obter subsídios para o aprimoramento da proposta de regulamentação complementar do inciso I do art. 4º da Lei 14.182 de 2021, que trata da modicidade tarifária. Imprimir"
"2022-06-22";"3.";"DSP - DESPACHO 1486/2022";"SCT/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-15";"2022-06-22";"Fixação";"Estabelece os valores devidos a Centrais Elétricas do Norte do Brasil - Eletronorte e Energisa S.A pela elaboração dos relatórios R3, R4 e R5, com referência em maio de 2022, relativos ao estudo R1 - ""Reavaliação de Atendimento a Rio Branco"", de 8 de fevereiro de 2021, a serem utilizados no Leilão de Transmissão, conforme tabela anexa ao Despacho; e o pagamento dos valores estabelecidos no anexo ocorrerá conforme disposto no Edital do Leilão. Imprimir"
"2022-06-22";"4.";"DSP - DESPACHO 1487/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-20";"2022-06-22";"Extinção do processo";""
"2022-06-22";"5.";"DSP - DESPACHO 1511/2022";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-22";"Despacho de Registro do Requerimento de Outorga";"Registra o recebimento do requerimento de outorga das Centrais Geradoras Solares Fotovoltaicas Condado I a IV, com a finalidade de produção independente de energia elétrica, no município de Condado, (PB), em favor da EDP Renováveis Brasil S.A. Imprimir"
"2022-06-22";"6.";"DSP - DESPACHO 1512/2022";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-22";"Despacho de Registro do Requerimento de Outorga";"Registra o recebimento do requerimento de outorga da Usina Termelétrica RSU Brasília, com a finalidade de autoprodução de energia elétrica, no município de Brasília, (DF), em favor da RSU Investimentos e Participações Ltda. Imprimir"
"2022-06-22";"7.";"DSP - DESPACHO 1513/2022";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-22";"Despacho de Registro do Requerimento de Outorga";"Registra o recebimento do requerimento de outorga das Centrais Geradoras Solares Fotovoltaicas Pocinhos 1 e 2, com a finalidade de produção independente de energia elétrica, no município de Pocinhos, (PB), em favor da Solar Tecnologia Ltda. Imprimir"
"2022-06-22";"8.";"DSP - DESPACHO 1552/2022";"SCT/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-22";"Fixação";"Estabelece os valores devidos a Neoenergia S.A, a Eletrobrás Furnas – Furnas Centrais Elétricas S.A e UTE GNA I Geração de Energia S.A pela elaboração dos relatórios R3, R4 e R5, com referência em maio de 2022, relativos ao estudo R1 – ""Atendimento ao Complexo Porto do Açu e Santo Amaro no Estado do Rio de Janeiro"", de 1º de outubro de 2021, a serem utilizados no Leilão de Transmissão, conforme tabela anexa ao Despacho; e o pagamento dos valores estabelecidos no anexo ocorrerá conforme disposto no Edital do Leilão. Imprimir"
"2022-06-22";"9.";"DSP - DESPACHO 1595/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-20";"2022-06-22";"Juízo de mérito";"Conhece e, no mérito, indefere o pleito de reconhecimento de excludente de responsabilidade pelo atraso na implantação da Usina Termelétrica Monte Cristo Sucuba, no município de Boa Vista, (RR), pela Oliveira Energia Geração e Serviço Ltda; e de alteração do cronograma de implantação da usina por inexistir período de excludente de responsabilidade a ser reconhecido. Imprimir"
"2022-06-22";"10.";"DSP - DESPACHO 1623/2022";"SRM/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-22";"Negação";"Nega aprovação do Primeiro Termo Aditivo ao Contrato de Comercialização de Energia a partir de Licitação Pública - CCELP; aprova o Segundo Termo Aditivo ao CCVEE 001 de 2019, ressalvado que as alterações de montantes de energia elétrica efetivada com base nos itens 11 e 12 devem ser objeto de termo aditivo ao CCVEE e submetidos tempestivamente ao rito discricionário de aprovação da ANEEL; aprova o Terceiro Termo Aditivo ao CCVEE 001 de 2019, com exceção dos montantes sazonalizados de janeiro a abril de 2022, por se tratarem de valores pretéritos em relação à data encaminhada; e aprova o Quarto Termo Aditivo ao CCVEE 001/2019, celebrados entre a Coprel Cooperativa de Energia e a Electra Comercializadora de Energia Ltda. Imprimir"
"2022-06-22";"11.";"DSP - DESPACHO 1638/2022";"SCG/ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-20";"2022-06-22";"Despacho de Registro de Intenção à Outorga de Autorização";"Confere à Construnível Energias Renováveis Ltda o despacho de registro de intenção à outorga de autorização referente à Pequena Central Hidrelétrica Petra-R2, no rio Ribeira, nos municípios de municípios de Campo Largo e Castro, (PR). Imprimir"
"2022-06-22";"12.";"DSP - DESPACHO 1644/2022";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-21";"2022-06-22";"Liberação";"Libera as unidades geradoras UG1 a UG294, para início da operação em teste, da Central Geradora Solar Fotovoltaica Janaúba 4, no município de Janaúba 4, (MG), de titularidade da Janaúba IV Geração Solar Energia S.A. Imprimir"
"2022-06-22";"13.";"DSP - DESPACHO 1645/2022";"SCG/ANEEL";"Legislação";"Outros";"REVOGADA";"2022-06-20";"2022-06-22";"Estudo de Viabilidade Técnica, Econômica e Socioambiental";"Confere à LC Geração de Energia Ltda, o registro para elaboração dos Estudos de Viabilidade Técnica e Econômica – EVTE da Usina Hidrelétrica Fé Esperança, no rio Mucajaí, nos municípios de Mucajaí e Alto Alegre, (RR). Imprimir"
"2022-06-22";"14.";"DSP - DESPACHO 1646/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-20";"2022-06-22";"Juízo de mérito";"Conhece e, no mérito, nega provimento ao pedido de efeito suspensivo apresentado pela ATE XXII Transmissora de Energia S.A em face do Despacho ANEEL 995, de 12 de abril de 2022. Imprimir"
"2022-06-22";"15.";"DSP - DESPACHO 1647/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-20";"2022-06-22";"Juízo de mérito";"Conhece e, no mérito, nega provimento ao pedido de efeito suspensivo apresentado pela ATE XXI Transmissora de Energia S.A em face do Despacho ANEEL 1.375, de 24 de maio de 2022. Imprimir"
"2022-06-22";"16.";"DSP - DESPACHO 1648/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-20";"2022-06-22";"Juízo de mérito";"Conhece e, no mérito, nega provimento ao pedido de efeito suspensivo apresentado pela ATE XX Transmissora de Energia S.A em face do Despacho ANEEL 1.363, de 24 de maio de 2022. Imprimir"
"2022-06-22";"17.";"DSP - DESPACHO 1649/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-20";"2022-06-22";"Juízo de mérito";"Conhece e, no mérito, nega provimento do pedido de efeito suspensivo apresentado pela ATE XIX Transmissora de Energia S.A em face do Despacho ANEEL 998, de 12 de abril de 2022. Imprimir"
"2022-06-22";"18.";"DSP - DESPACHO 1650/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-20";"2022-06-22";"Juízo de mérito";"Conhece e, no mérito, nega provimento ao pedido de efeito suspensivo apresentado pela ATE XVIII Transmissora de Energia S.A em face do Despacho ANEEL 1.374, de 24 de maio de 2022. Imprimir"
"2022-06-22";"19.";"DSP - DESPACHO 1651/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-20";"2022-06-22";"Juízo de mérito";"Conhece e, no mérito, nega provimento do pedido de efeito suspensivo apresentado pela Austral Seguradora S.A em face do Despacho ANEEL 996, de 12 de abril de 2022. Imprimir"
"2022-06-22";"20.";"DSP - DESPACHO 1652/2022";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2022-06-20";"2022-06-22";"Juízo de mérito";"Conhece e, no mérito, nega provimento ao pedido de efeito suspensivo apresentado pela Austral Seguradora S.A em face do Despacho ANEEL 995, de 12 de abril de 2022. Imprimir"
